 33,  26,   7, 195.911786, 0.933412
 33,  26,   6, 196.007055, 0.933412
 33,  26,   5, 196.047279, 0.933412
 33,  26,   4, 196.230355, 0.933412
 33,  26,   3, 196.319976, 0.933412
 33,  26,   2, 196.421385, 0.933412
 33,  26,   1, 196.920531, 0.933411
 33,  25,  24, 194.881150, 0.933413
 33,  25,  23, 195.443023, 0.933412
 33,  25,  22, 196.094972, 0.933412
 33,  25,  21, 195.924208, 0.934215
 33,  25,  20, 196.162813, 0.933955
 33,  25,  19, 196.308352, 0.933823
 33,  25,  18, 196.861116, 0.933453
 33,  25,  17, 195.561831, 0.933412
 33,  25,  16, 195.588709, 0.933412
 33,  25,  15, 195.653078, 0.933412
 33,  25,  14, 195.698601, 0.933412
 33,  25,  13, 195.039807, 0.935297
 33,  25,  12, 195.104667, 0.935101
 33,  25,  11, 195.309135, 0.934779
 33,  25,  10, 195.260431, 0.934781
 33,  25,   9, 195.238453, 0.934782
 33,  25,   8, 195.834497, 0.933412
 33,  25,   7, 195.915799, 0.933412
 33,  25,   6, 196.011069, 0.933412
 33,  25,   5, 196.051292, 0.933412
 33,  25,   4, 196.234371, 0.933412
 33,  25,   3, 196.323993, 0.933412
 33,  25,   2, 196.425402, 0.933412
 33,  25,   1, 196.924549, 0.933411
 33,  24,  23, 194.345519, 0.933413
 33,  24,  22, 194.975810, 0.933413
 33,  24,  21, 194.794303, 0.934216
 33,  24,  20, 195.032906, 0.933956
 33,  24,  19, 195.178444, 0.933824
 33,  24,  18, 195.731205, 0.933454
 33,  24,  17, 194.396729, 0.933413
 33,  24,  16, 194.423641, 0.933413
 33,  24,  15, 194.488117, 0.933413
 33,  24,  14, 194.533695, 0.933413
 33,  24,  13, 193.909908, 0.935298
 33,  24,  12, 193.974767, 0.935102
 33,  24,  11, 194.179234, 0.934780
 33,  24,  10, 194.130530, 0.934782
 33,  24,   9, 194.108553, 0.934783
 33,  24,   8, 194.669784, 0.933413
 33,  24,   7, 194.751184, 0.933413
 33,  24,   6, 194.846536, 0.933413
 33,  24,   5, 194.886881, 0.933413
 33,  24,   4, 195.088537, 0.933413
 33,  24,   3, 195.186540, 0.933413
 33,  24,   2, 195.295892, 0.933413
 33,  24,   1, 195.794637, 0.933412
 33,  23,  22, 195.537479, 0.933412
 33,  23,  21, 195.356380, 0.934215
 33,  23,  20, 195.594984, 0.933956
 33,  23,  19, 195.740523, 0.933824
 33,  23,  18, 196.293285, 0.933454
 33,  23,  17, 194.958593, 0.933413
 33,  23,  16, 194.985505, 0.933413
 33,  23,  15, 195.049983, 0.933413
 33,  23,  14, 195.095562, 0.933413
 33,  23,  13, 194.471982, 0.935297
 33,  23,  12, 194.536842, 0.935101
 33,  23,  11, 194.741310, 0.934780
 33,  23,  10, 194.692606, 0.934782
 33,  23,   9, 194.670628, 0.934783
 33,  23,   8, 195.231654, 0.933413
 33,  23,   7, 195.313055, 0.933412
 33,  23,   6, 195.408409, 0.933412
 33,  23,   5, 195.448755, 0.933412
 33,  23,   4, 195.650415, 0.933412
 33,  23,   3, 195.748419, 0.933412
 33,  23,   2, 195.857774, 0.933412
 33,  23,   1, 196.356718, 0.933412
 33,  22,  21, 196.008564, 0.934214
 33,  22,  20, 196.247168, 0.933955
 33,  22,  19, 196.392708, 0.933823
 33,  22,  18, 196.945473, 0.933453
 33,  22,  17, 195.610529, 0.933412
 33,  22,  16, 195.637442, 0.933412
 33,  22,  15, 195.701922, 0.933412
 33,  22,  14, 195.747502, 0.933412
 33,  22,  13, 195.124162, 0.935297
 33,  22,  12, 195.189022, 0.935101
 33,  22,  11, 195.393491, 0.934779
 33,  22,  10, 195.344786, 0.934781
 33,  22,   9, 195.322809, 0.934782
 33,  22,   8, 195.883597, 0.933412
 33,  22,   7, 195.965000, 0.933412
 33,  22,   6, 196.060356, 0.933412
 33,  22,   5, 196.100704, 0.933412
 33,  22,   4, 196.302368, 0.933412
 33,  22,   3, 196.400375, 0.933412
 33,  22,   2, 196.509732, 0.933411
 33,  22,   1, 197.008906, 0.933411
 33,  21,  20, 196.133748, 0.934757
 33,  21,  19, 196.269641, 0.934625
 33,  21,  18, 196.788848, 0.934256
 33,  21,  17, 195.439566, 0.934215
 33,  21,  16, 195.466489, 0.934215
 33,  21,  15, 195.531000, 0.934215
 33,  21,  14, 195.576596, 0.934215
 33,  21,  13, 195.030883, 0.936096
 33,  21,  12, 195.095495, 0.935900
 33,  21,  11, 195.299334, 0.935580
 33,  21,  10, 195.250745, 0.935582
 33,  21,   9, 195.228820, 0.935583
 33,  21,   8, 195.712747, 0.934215
 33,  21,   7, 195.794178, 0.934215
 33,  21,   6, 195.889557, 0.934215
 33,  21,   5, 195.929941, 0.934215
 33,  21,   4, 196.131681, 0.934214
 33,  21,   3, 196.229715, 0.934214
 33,  21,   2, 196.339103, 0.934214
 33,  21,   1, 196.848759, 0.934214
 33,  20,  19, 196.507749, 0.934366
 33,  20,  18, 197.027405, 0.933996
 33,  20,  17, 195.678170, 0.933955
 33,  20,  16, 195.705092, 0.933955
 33,  20,  15, 195.769604, 0.933955
 33,  20,  14, 195.815200, 0.933955
 33,  20,  13, 195.251414, 0.935838
 33,  20,  12, 195.316099, 0.935642
 33,  20,  11, 195.520125, 0.935321
 33,  20,  10, 195.471501, 0.935323
 33,  20,   9, 195.449559, 0.935324
 33,  20,   8, 195.951351, 0.933955
 33,  20,   7, 196.032782, 0.933955
 33,  20,   6, 196.128162, 0.933955
 33,  20,   5, 196.168546, 0.933955
 33,  20,   4, 196.370286, 0.933955
 33,  20,   3, 196.468320, 0.933955
 33,  20,   2, 196.577708, 0.933955
 33,  20,   1, 197.087365, 0.933954
 33,  19,  18, 197.172917, 0.933865
 33,  19,  17, 195.823709, 0.933824
 33,  19,  16, 195.850631, 0.933824
 33,  19,  15, 195.915143, 0.933824
 33,  19,  14, 195.960739, 0.933823
 33,  19,  13, 195.386844, 0.935707
 33,  19,  12, 195.451568, 0.935511
 33,  19,  11, 195.655693, 0.935190
 33,  19,  10, 195.607051, 0.935192
 33,  19,   9, 195.585101, 0.935193
 33,  19,   8, 196.096890, 0.933823
 33,  19,   7, 196.178321, 0.933823
 33,  19,   6, 196.273701, 0.933823
 33,  19,   5, 196.314085, 0.933823
 33,  19,   4, 196.515825, 0.933823
 33,  19,   3, 196.613860, 0.933823
 33,  19,   2, 196.723248, 0.933823
 33,  19,   1, 197.232905, 0.933822
 33,  18,  17, 196.376471, 0.933454
 33,  18,  16, 196.403394, 0.933454
 33,  18,  15, 196.467906, 0.933454
 33,  18,  14, 196.513502, 0.933454
 33,  18,  13, 195.904602, 0.935338
 33,  18,  12, 195.969449, 0.935142
 33,  18,  11, 196.173884, 0.934821
 33,  18,  10, 196.125186, 0.934823
 33,  18,   9, 196.103211, 0.934824
 33,  18,   8, 196.649654, 0.933453
 33,  18,   7, 196.731085, 0.933453
 33,  18,   6, 196.826465, 0.933453
 33,  18,   5, 196.866850, 0.933453
 33,  18,   4, 197.068590, 0.933453
 33,  18,   3, 197.166625, 0.933453
 33,  18,   2, 197.276014, 0.933453
 33,  18,   1, 197.785672, 0.933453
 33,  17,  16, 195.249081, 0.933413
 33,  17,  15, 195.281339, 0.933413
 33,  17,  14, 195.308742, 0.933413
 33,  17,  13, 194.555168, 0.935297
 33,  17,  12, 194.620027, 0.935101
 33,  17,  11, 194.824495, 0.934780
 33,  17,  10, 194.775791, 0.934782
 33,  17,   9, 194.753813, 0.934783
 33,  17,   8, 195.396204, 0.933412
 33,  17,   7, 195.453188, 0.933412
 33,  17,   6, 195.532066, 0.933412
 33,  17,   5, 195.567556, 0.933412
 33,  17,   4, 195.750220, 0.933412
 33,  17,   3, 195.839690, 0.933412
 33,  17,   2, 195.940954, 0.933412
 33,  17,   1, 196.439904, 0.933412
 33,  16,  15, 195.308099, 0.933413
 33,  16,  14, 195.335520, 0.933413
 33,  16,  13, 194.582090, 0.935297
 33,  16,  12, 194.646950, 0.935101
 33,  16,  11, 194.851418, 0.934780
 33,  16,  10, 194.802714, 0.934782
 33,  16,   9, 194.780736, 0.934783
 33,  16,   8, 195.423035, 0.933412
 33,  16,   7, 195.480042, 0.933412
 33,  16,   6, 195.558932, 0.933412
 33,  16,   5, 195.594434, 0.933412
 33,  16,   4, 195.777119, 0.933412
 33,  16,   3, 195.866596, 0.933412
 33,  16,   2, 195.967867, 0.933412
 33,  16,   1, 196.466827, 0.933412
 33,  15,  14, 195.399575, 0.933412
 33,  15,  13, 194.646601, 0.935297
 33,  15,  12, 194.711461, 0.935101
 33,  15,  11, 194.915929, 0.934780
 33,  15,  10, 194.867225, 0.934782
 33,  15,   9, 194.845247, 0.934783
 33,  15,   8, 195.487256, 0.933412
 33,  15,   7, 195.544338, 0.933412
 33,  15,   6, 195.623268, 0.933412
 33,  15,   5, 195.658804, 0.933412
 33,  15,   4, 195.841552, 0.933412
 33,  15,   3, 195.931054, 0.933412
 33,  15,   2, 196.032348, 0.933412
 33,  15,   1, 196.531339, 0.933411
 33,  14,  13, 194.692196, 0.935297
 33,  14,  12, 194.757056, 0.935101
 33,  14,  11, 194.961525, 0.934780
 33,  14,  10, 194.912820, 0.934782
 33,  14,   9, 194.890842, 0.934783
 33,  14,   8, 195.532702, 0.933412
 33,  14,   7, 195.589822, 0.933412
 33,  14,   6, 195.668771, 0.933412
 33,  14,   5, 195.704327, 0.933412
 33,  14,   4, 195.887109, 0.933412
 33,  14,   3, 195.976623, 0.933412
 33,  14,   2, 196.077928, 0.933412
 33,  14,   1, 196.576935, 0.933411
 33,  13,  12, 194.302431, 0.936976
 33,  13,  11, 194.468319, 0.936658
 33,  13,  10, 194.419815, 0.936660
 33,  13,   9, 194.397928, 0.936661
 33,  13,   8, 194.828347, 0.935297
 33,  13,   7, 194.909777, 0.935297
 33,  13,   6, 195.005156, 0.935297
 33,  13,   5, 195.045540, 0.935297
 33,  13,   4, 195.247278, 0.935297
 33,  13,   3, 195.345313, 0.935297
 33,  13,   2, 195.454700, 0.935296
 33,  13,   1, 195.964353, 0.935296
 33,  12,  11, 194.532751, 0.936462
